InvoiceID,CustomerID,ProductSKU,Quantity,UnitPrice,InvoiceDate,AcquisitionChannel,TotalSpend,Year,Month,MonthPeriod,DayName,Hour
INV-111208,13397.0,PROD-002,8,299.99,2025-09-23 09:00:00,Web,2399.92,2025,9,2025-09,Tuesday,9
INV-111210,12558.0,PROD-003,1,299.99,2025-05-11 16:00:00,B2B Portal,299.99,2025,5,2025-05,Sunday,16
INV-111211,14134.0,PROD-004,5,19.99,2025-08-06 15:00:00,Web,99.94999999999999,2025,8,2025-08,Wednesday,15
INV-111212,12041.0,PROD-002,3,299.99,2025-05-30 16:00:00,Mobile App,899.97,2025,5,2025-05,Friday,16
INV-111213,14136.0,PROD-001,6,4.99,2025-10-24 11:00:00,Mobile App,29.94,2025,10,2025-10,Friday,11
INV-111214,13175.0,PROD-003,5,49.99,2025-07-31 17:00:00,Mobile App,249.95000000000002,2025,7,2025-07,Thursday,17
INV-111215,11460.0,PROD-002,5,19.99,2025-11-22 13:00:00,Mobile App,99.94999999999999,2025,11,2025-11,Saturday,13
INV-111216,13952.0,PROD-003,3,4.99,2025-03-12 16:00:00,Web,14.97,2025,3,2025-03,Wednesday,16
INV-111218,10760.0,PROD-005,7,19.99,2025-08-05 08:00:00,Web,139.92999999999998,2025,8,2025-08,Tuesday,8
INV-111219,14364.0,PROD-003,8,19.99,2025-04-02 13:00:00,Mobile App,159.92,2025,4,2025-04,Wednesday,13
INV-111220,13069.0,PROD-004,7,4.99,2025-12-11 19:00:00,B2B Portal,34.93,2025,12,2025-12,Thursday,19
INV-111221,11686.0,PROD-002,8,299.99,2026-02-23 16:00:00,Web,2399.92,2026,2,2026-02,Monday,16
INV-111223,14298.0,PROD-004,7,299.99,2026-03-30 13:00:00,Web,2099.9300000000003,2026,3,2026-03,Monday,13
INV-111224,13314.0,PROD-002,1,299.99,2025-03-29 14:00:00,Web,299.99,2025,3,2025-03,Saturday,14
INV-111225,12783.0,PROD-002,2,150.0,2026-02-06 10:00:00,Mobile App,300.0,2026,2,2026-02,Friday,10
INV-111226,10760.0,PROD-002,9,150.0,2026-01-06 09:00:00,Web,1350.0,2026,1,2026-01,Tuesday,9
INV-111227,13031.0,PROD-004,9,299.99,2025-07-19 15:00:00,Web,2699.91,2025,7,2025-07,Saturday,15
INV-111228,13847.0,PROD-004,4,4.99,2025-04-24 19:00:00,Web,19.96,2025,4,2025-04,Thursday,19
INV-111229,13146.0,PROD-003,7,150.0,2025-07-19 19:00:00,Mobile App,1050.0,2025,7,2025-07,Saturday,19
INV-111230,11981.0,PROD-001,5,4.99,2025-11-15 12:00:00,Web,24.950000000000003,2025,11,2025-11,Saturday,12
INV-111232,11409.0,PROD-002,9,4.99,2025-11-15 16:00:00,Mobile App,44.910000000000004,2025,11,2025-11,Saturday,16
INV-111233,14282.0,PROD-001,9,4.99,2025-01-12 08:00:00,Web,44.910000000000004,2025,1,2025-01,Sunday,8
INV-111235,14485.0,PROD-004,8,4.99,2026-04-20 15:00:00,Web,39.92,2026,4,2026-04,Monday,15
INV-111236,11531.0,PROD-004,3,49.99,2025-04-03 10:00:00,Web,149.97,2025,4,2025-04,Thursday,10
INV-111237,10928.0,PROD-001,8,150.0,2026-04-21 08:00:00,B2B Portal,1200.0,2026,4,2026-04,Tuesday,8
INV-111238,14780.0,PROD-004,8,150.0,2025-03-09 15:00:00,B2B Portal,1200.0,2025,3,2025-03,Sunday,15
INV-111239,12914.0,PROD-003,4,150.0,2025-09-01 14:00:00,Web,600.0,2025,9,2025-09,Monday,14
INV-111240,13019.0,PROD-003,6,19.99,2025-09-10 15:00:00,B2B Portal,119.94,2025,9,2025-09,Wednesday,15
INV-111241,14185.0,PROD-005,9,4.99,2026-01-01 17:00:00,Mobile App,44.910000000000004,2026,1,2026-01,Thursday,17
INV-111242,14057.0,PROD-005,3,150.0,2025-10-17 09:00:00,Mobile App,450.0,2025,10,2025-10,Friday,9
INV-111244,10146.0,PROD-002,3,150.0,2025-11-05 10:00:00,Web,450.0,2025,11,2025-11,Wednesday,10
INV-111245,12300.0,PROD-003,5,150.0,2025-09-02 09:00:00,Web,750.0,2025,9,2025-09,Tuesday,9
INV-111247,14380.0,PROD-003,1,150.0,2026-04-25 19:00:00,Mobile App,150.0,2026,4,2026-04,Saturday,19
INV-111248,12919.0,PROD-001,2,150.0,2025-12-02 10:00:00,Web,300.0,2025,12,2025-12,Tuesday,10
INV-111249,12017.0,PROD-002,1,150.0,2025-05-04 14:00:00,B2B Portal,150.0,2025,5,2025-05,Sunday,14
INV-111250,12363.0,PROD-005,8,49.99,2026-02-16 18:00:00,B2B Portal,399.92,2026,2,2026-02,Monday,18
INV-111251,13769.0,PROD-003,7,299.99,2025-05-20 19:00:00,Mobile App,2099.9300000000003,2025,5,2025-05,Tuesday,19
INV-111252,12261.0,PROD-005,5,4.99,2026-02-08 10:00:00,Web,24.950000000000003,2026,2,2026-02,Sunday,10
INV-111253,13051.0,PROD-004,9,19.99,2025-04-11 17:00:00,Mobile App,179.91,2025,4,2025-04,Friday,17
INV-111254,12537.0,PROD-003,6,4.99,2026-05-09 11:00:00,B2B Portal,29.94,2026,5,2026-05,Saturday,11
INV-111255,14854.0,PROD-003,2,150.0,2025-11-27 15:00:00,Web,300.0,2025,11,2025-11,Thursday,15
INV-111257,12255.0,PROD-005,2,299.99,2025-07-20 14:00:00,Web,599.98,2025,7,2025-07,Sunday,14
INV-111258,14911.0,PROD-005,7,19.99,2025-01-17 10:00:00,B2B Portal,139.92999999999998,2025,1,2025-01,Friday,10
INV-111259,14887.0,PROD-003,6,150.0,2025-01-12 12:00:00,Web,900.0,2025,1,2025-01,Sunday,12
INV-111260,13763.0,PROD-001,8,49.99,2026-01-02 08:00:00,Web,399.92,2026,1,2026-01,Friday,8
INV-111261,12896.0,PROD-004,2,4.99,2025-12-01 11:00:00,Mobile App,9.98,2025,12,2025-12,Monday,11
INV-111262,14123.0,PROD-005,5,299.99,2025-04-30 13:00:00,Mobile App,1499.95,2025,4,2025-04,Wednesday,13
INV-111263,12901.0,PROD-001,1,19.99,2025-10-22 12:00:00,Web,19.99,2025,10,2025-10,Wednesday,12
INV-111264,10200.0,PROD-005,4,19.99,2025-01-25 10:00:00,Web,79.96,2025,1,2025-01,Saturday,10
INV-111265,13812.0,PROD-003,2,4.99,2026-02-19 19:00:00,Web,9.98,2026,2,2026-02,Thursday,19
INV-111266,12368.0,PROD-001,9,19.99,2025-01-12 18:00:00,Web,179.91,2025,1,2025-01,Sunday,18
INV-111267,13419.0,PROD-003,4,299.99,2025-09-21 08:00:00,Mobile App,1199.96,2025,9,2025-09,Sunday,8
INV-111268,12393.0,PROD-002,2,49.99,2026-02-12 08:00:00,Mobile App,99.98,2026,2,2026-02,Thursday,8
INV-111269,12959.0,PROD-005,9,19.99,2025-11-12 10:00:00,Web,179.91,2025,11,2025-11,Wednesday,10
INV-111270,12871.0,PROD-004,6,49.99,2025-06-18 18:00:00,Web,299.94,2025,6,2025-06,Wednesday,18
INV-111272,13059.0,PROD-002,2,299.99,2026-03-18 17:00:00,B2B Portal,599.98,2026,3,2026-03,Wednesday,17
INV-111273,12368.0,PROD-005,6,150.0,2025-06-14 14:00:00,Web,900.0,2025,6,2025-06,Saturday,14
INV-111274,13445.0,PROD-002,1,299.99,2025-07-14 13:00:00,Web,299.99,2025,7,2025-07,Monday,13
INV-111275,12947.0,PROD-001,8,49.99,2025-10-20 14:00:00,Mobile App,399.92,2025,10,2025-10,Monday,14
INV-111276,14658.0,PROD-004,8,4.99,2025-08-23 16:00:00,Web,39.92,2025,8,2025-08,Saturday,16
INV-111277,13627.0,PROD-001,4,49.99,2025-06-12 10:00:00,Mobile App,199.96,2025,6,2025-06,Thursday,10
INV-111278,13743.0,PROD-004,1,150.0,2025-02-18 16:00:00,Mobile App,150.0,2025,2,2025-02,Tuesday,16
INV-111279,12156.0,PROD-003,8,4.99,2025-04-04 08:00:00,Web,39.92,2025,4,2025-04,Friday,8
INV-111280,14312.0,PROD-005,8,49.99,2025-12-23 15:00:00,Mobile App,399.92,2025,12,2025-12,Tuesday,15
INV-111281,14185.0,PROD-002,6,4.99,2026-03-27 09:00:00,Web,29.94,2026,3,2026-03,Friday,9
INV-111282,10894.0,PROD-003,5,4.99,2025-09-29 13:00:00,Web,24.950000000000003,2025,9,2025-09,Monday,13
INV-111283,14485.0,PROD-005,6,150.0,2025-02-22 09:00:00,Web,900.0,2025,2,2025-02,Saturday,9
INV-111284,14079.0,PROD-002,2,299.99,2025-03-29 15:00:00,Mobile App,599.98,2025,3,2025-03,Saturday,15
INV-111286,10525.0,PROD-005,5,299.99,2025-04-08 14:00:00,Mobile App,1499.95,2025,4,2025-04,Tuesday,14
INV-111288,10417.0,PROD-003,7,299.99,2026-03-06 09:00:00,Web,2099.9300000000003,2026,3,2026-03,Friday,9
INV-111289,12278.0,PROD-001,2,150.0,2025-11-12 18:00:00,Web,300.0,2025,11,2025-11,Wednesday,18
INV-111290,13637.0,PROD-004,6,4.99,2026-03-17 15:00:00,Mobile App,29.94,2026,3,2026-03,Tuesday,15
INV-111291,14821.0,PROD-004,9,19.99,2025-09-04 12:00:00,Web,179.91,2025,9,2025-09,Thursday,12
INV-111292,14911.0,PROD-001,1,150.0,2025-10-04 18:00:00,Mobile App,150.0,2025,10,2025-10,Saturday,18
INV-111293,14891.0,PROD-005,1,4.99,2026-03-03 09:00:00,Mobile App,4.99,2026,3,2026-03,Tuesday,9
INV-111294,12739.0,PROD-002,5,4.99,2025-09-24 12:00:00,Mobile App,24.950000000000003,2025,9,2025-09,Wednesday,12
INV-111295,14846.0,PROD-001,4,19.99,2025-05-09 18:00:00,Web,79.96,2025,5,2025-05,Friday,18
INV-111296,12482.0,PROD-005,4,49.99,2025-12-29 12:00:00,Web,199.96,2025,12,2025-12,Monday,12
INV-111297,12294.0,PROD-003,2,49.99,2025-02-15 10:00:00,Web,99.98,2025,2,2025-02,Saturday,10
INV-111298,11527.0,PROD-003,9,19.99,2025-06-01 18:00:00,Mobile App,179.91,2025,6,2025-06,Sunday,18
INV-111299,14931.0,PROD-005,9,299.99,2026-01-09 17:00:00,Web,2699.91,2026,1,2026-01,Friday,17
INV-111300,14029.0,PROD-003,2,19.99,2026-01-24 17:00:00,Mobile App,39.98,2026,1,2026-01,Saturday,17
INV-111301,10666.0,PROD-004,3,4.99,2025-03-22 17:00:00,Web,14.97,2025,3,2025-03,Saturday,17
INV-111302,14973.0,PROD-001,6,49.99,2026-03-22 11:00:00,Web,299.94,2026,3,2026-03,Sunday,11
INV-111303,14659.0,PROD-004,2,150.0,2025-03-01 14:00:00,Web,300.0,2025,3,2025-03,Saturday,14
INV-111305,11975.0,PROD-001,4,19.99,2025-09-07 18:00:00,B2B Portal,79.96,2025,9,2025-09,Sunday,18
INV-111307,12081.0,PROD-001,9,19.99,2025-03-09 12:00:00,Web,179.91,2025,3,2025-03,Sunday,12
INV-111308,10646.0,PROD-001,7,299.99,2025-12-17 14:00:00,Mobile App,2099.9300000000003,2025,12,2025-12,Wednesday,14
INV-111309,12878.0,PROD-003,6,299.99,2025-05-16 09:00:00,Mobile App,1799.94,2025,5,2025-05,Friday,9
INV-111310,10753.0,PROD-002,2,19.99,2026-05-02 19:00:00,Mobile App,39.98,2026,5,2026-05,Saturday,19
INV-111311,11306.0,PROD-003,5,150.0,2025-02-20 11:00:00,Web,750.0,2025,2,2025-02,Thursday,11
INV-111312,13818.0,PROD-004,1,49.99,2025-11-07 09:00:00,Web,49.99,2025,11,2025-11,Friday,9
INV-111313,10127.0,PROD-002,9,4.99,2025-08-22 08:00:00,Mobile App,44.910000000000004,2025,8,2025-08,Friday,8
INV-111314,13170.0,PROD-004,9,4.99,2025-12-11 14:00:00,Mobile App,44.910000000000004,2025,12,2025-12,Thursday,14
INV-111315,10980.0,PROD-005,2,299.99,2025-09-28 08:00:00,Web,599.98,2025,9,2025-09,Sunday,8
INV-111316,13369.0,PROD-004,8,299.99,2025-11-04 15:00:00,Mobile App,2399.92,2025,11,2025-11,Tuesday,15
INV-111318,13952.0,PROD-005,1,299.99,2026-04-21 16:00:00,Web,299.99,2026,4,2026-04,Tuesday,16
INV-111319,14496.0,PROD-002,3,4.99,2025-04-04 09:00:00,B2B Portal,14.97,2025,4,2025-04,Friday,9
INV-111320,13577.0,PROD-004,2,299.99,2025-01-22 18:00:00,Web,599.98,2025,1,2025-01,Wednesday,18
INV-111321,13385.0,PROD-005,1,4.99,2025-02-27 14:00:00,Web,4.99,2025,2,2025-02,Thursday,14
INV-111322,13170.0,PROD-004,7,19.99,2026-03-12 18:00:00,Web,139.92999999999998,2026,3,2026-03,Thursday,18
INV-111323,11267.0,PROD-001,4,299.99,2025-04-06 08:00:00,B2B Portal,1199.96,2025,4,2025-04,Sunday,8
INV-111324,13072.0,PROD-001,4,150.0,2025-11-26 16:00:00,Web,600.0,2025,11,2025-11,Wednesday,16
INV-111325,13584.0,PROD-002,5,49.99,2026-01-01 16:00:00,Web,249.95000000000002,2026,1,2026-01,Thursday,16
INV-111326,10539.0,PROD-003,3,4.99,2026-05-11 18:00:00,Web,14.97,2026,5,2026-05,Monday,18
INV-111327,12735.0,PROD-003,3,4.99,2025-01-22 12:00:00,Mobile App,14.97,2025,1,2025-01,Wednesday,12
INV-111328,11062.0,PROD-001,7,4.99,2025-07-28 13:00:00,Web,34.93,2025,7,2025-07,Monday,13
INV-111329,12558.0,PROD-005,9,19.99,2025-06-28 17:00:00,B2B Portal,179.91,2025,6,2025-06,Saturday,17
INV-111330,12160.0,PROD-002,5,299.99,2026-01-29 18:00:00,Web,1499.95,2026,1,2026-01,Thursday,18
INV-111331,11931.0,PROD-004,2,150.0,2025-02-08 14:00:00,Web,300.0,2025,2,2025-02,Saturday,14
INV-111332,14495.0,PROD-004,1,4.99,2025-08-09 14:00:00,Mobile App,4.99,2025,8,2025-08,Saturday,14
INV-111334,10753.0,PROD-003,1,19.99,2025-02-21 16:00:00,Mobile App,19.99,2025,2,2025-02,Friday,16
INV-111335,13736.0,PROD-001,9,4.99,2025-10-18 14:00:00,Web,44.910000000000004,2025,10,2025-10,Saturday,14
INV-111336,14613.0,PROD-001,6,19.99,2026-01-17 09:00:00,Web,119.94,2026,1,2026-01,Saturday,9
INV-111337,14175.0,PROD-002,9,4.99,2025-10-11 09:00:00,Web,44.910000000000004,2025,10,2025-10,Saturday,9
INV-111338,11243.0,PROD-001,8,150.0,2025-10-05 17:00:00,Web,1200.0,2025,10,2025-10,Sunday,17
INV-111339,13397.0,PROD-003,1,150.0,2025-01-02 17:00:00,Web,150.0,2025,1,2025-01,Thursday,17
INV-111340,12061.0,PROD-003,2,4.99,2025-06-27 09:00:00,Mobile App,9.98,2025,6,2025-06,Friday,9
INV-111341,12122.0,PROD-005,4,19.99,2025-03-12 15:00:00,B2B Portal,79.96,2025,3,2025-03,Wednesday,15
INV-111342,13222.0,PROD-002,1,4.99,2025-03-25 17:00:00,Web,4.99,2025,3,2025-03,Tuesday,17
INV-111343,10055.0,PROD-002,4,299.99,2025-08-30 17:00:00,B2B Portal,1199.96,2025,8,2025-08,Saturday,17
INV-111344,12125.0,PROD-001,3,49.99,2025-06-09 11:00:00,Web,149.97,2025,6,2025-06,Monday,11
INV-111345,11021.0,PROD-004,6,299.99,2025-10-31 16:00:00,Mobile App,1799.94,2025,10,2025-10,Friday,16
INV-111346,14146.0,PROD-002,4,150.0,2026-05-01 19:00:00,Web,600.0,2026,5,2026-05,Friday,19
INV-111347,14973.0,PROD-001,2,49.99,2025-09-19 16:00:00,B2B Portal,99.98,2025,9,2025-09,Friday,16
INV-111348,14978.0,PROD-004,4,19.99,2026-03-09 09:00:00,Web,79.96,2026,3,2026-03,Monday,9
INV-111349,13746.0,PROD-001,9,49.99,2025-09-09 18:00:00,Mobile App,449.91,2025,9,2025-09,Tuesday,18
INV-111350,12433.0,PROD-005,2,49.99,2025-10-10 12:00:00,Mobile App,99.98,2025,10,2025-10,Friday,12
INV-111351,12255.0,PROD-002,6,19.99,2025-10-04 11:00:00,Web,119.94,2025,10,2025-10,Saturday,11
INV-111352,14978.0,PROD-001,4,4.99,2025-03-02 11:00:00,B2B Portal,19.96,2025,3,2025-03,Sunday,11
INV-111354,10197.0,PROD-001,6,19.99,2025-04-01 15:00:00,Web,119.94,2025,4,2025-04,Tuesday,15
INV-111355,11856.0,PROD-003,3,150.0,2025-05-09 09:00:00,Web,450.0,2025,5,2025-05,Friday,9
INV-111356,12200.0,PROD-001,2,49.99,2026-01-22 16:00:00,B2B Portal,99.98,2026,1,2026-01,Thursday,16
INV-111357,13644.0,PROD-003,1,19.99,2026-04-27 10:00:00,Web,19.99,2026,4,2026-04,Monday,10
INV-111358,10673.0,PROD-002,7,19.99,2025-01-06 17:00:00,Mobile App,139.92999999999998,2025,1,2025-01,Monday,17
INV-111360,13183.0,PROD-005,6,19.99,2026-03-31 17:00:00,Mobile App,119.94,2026,3,2026-03,Tuesday,17
INV-111361,11365.0,PROD-002,1,150.0,2025-08-20 19:00:00,Mobile App,150.0,2025,8,2025-08,Wednesday,19
INV-111362,12524.0,PROD-002,4,299.99,2025-05-13 12:00:00,B2B Portal,1199.96,2025,5,2025-05,Tuesday,12
INV-111363,11267.0,PROD-003,9,150.0,2025-05-12 14:00:00,Mobile App,1350.0,2025,5,2025-05,Monday,14
INV-111365,10797.0,PROD-001,9,150.0,2025-03-21 10:00:00,B2B Portal,1350.0,2025,3,2025-03,Friday,10
INV-111366,12745.0,PROD-001,4,19.99,2025-06-08 08:00:00,Web,79.96,2025,6,2025-06,Sunday,8
INV-111367,12911.0,PROD-003,1,150.0,2026-04-07 17:00:00,Mobile App,150.0,2026,4,2026-04,Tuesday,17
INV-111368,13775.0,PROD-001,6,150.0,2025-11-18 15:00:00,B2B Portal,900.0,2025,11,2025-11,Tuesday,15
INV-111369,14754.0,PROD-003,2,19.99,2025-10-31 13:00:00,Mobile App,39.98,2025,10,2025-10,Friday,13
INV-111370,11243.0,PROD-004,3,150.0,2025-10-22 13:00:00,B2B Portal,450.0,2025,10,2025-10,Wednesday,13
INV-111371,14964.0,PROD-003,1,4.99,2025-05-30 16:00:00,B2B Portal,4.99,2025,5,2025-05,Friday,16
INV-111372,12831.0,PROD-005,8,150.0,2026-01-14 18:00:00,B2B Portal,1200.0,2026,1,2026-01,Wednesday,18
INV-111373,11495.0,PROD-005,3,4.99,2025-06-27 08:00:00,Web,14.97,2025,6,2025-06,Friday,8
INV-111374,12739.0,PROD-001,5,299.99,2025-03-09 08:00:00,Mobile App,1499.95,2025,3,2025-03,Sunday,8
INV-111375,13644.0,PROD-004,4,299.99,2025-03-19 17:00:00,Web,1199.96,2025,3,2025-03,Wednesday,17
INV-111376,14849.0,PROD-005,9,150.0,2026-02-12 17:00:00,B2B Portal,1350.0,2026,2,2026-02,Thursday,17
INV-111378,10853.0,PROD-005,8,299.99,2025-10-24 18:00:00,Web,2399.92,2025,10,2025-10,Friday,18
INV-111379,14735.0,PROD-001,6,299.99,2026-05-03 14:00:00,B2B Portal,1799.94,2026,5,2026-05,Sunday,14
INV-111380,11687.0,PROD-002,6,49.99,2025-06-09 17:00:00,Web,299.94,2025,6,2025-06,Monday,17
INV-111381,11148.0,PROD-002,3,19.99,2025-04-13 15:00:00,Web,59.97,2025,4,2025-04,Sunday,15
INV-111382,14875.0,PROD-002,4,299.99,2025-12-10 11:00:00,Web,1199.96,2025,12,2025-12,Wednesday,11
INV-111383,11529.0,PROD-001,2,4.99,2025-11-04 09:00:00,B2B Portal,9.98,2025,11,2025-11,Tuesday,9
INV-111384,10698.0,PROD-002,7,49.99,2026-05-12 18:00:00,Web,349.93,2026,5,2026-05,Tuesday,18
INV-111386,14185.0,PROD-001,9,49.99,2026-04-03 18:00:00,B2B Portal,449.91,2026,4,2026-04,Friday,18
INV-111387,13472.0,PROD-001,7,299.99,2025-03-22 15:00:00,Web,2099.9300000000003,2025,3,2025-03,Saturday,15
INV-111388,13104.0,PROD-004,6,299.99,2025-12-11 09:00:00,Mobile App,1799.94,2025,12,2025-12,Thursday,9
INV-111389,14488.0,PROD-005,2,150.0,2025-06-06 11:00:00,B2B Portal,300.0,2025,6,2025-06,Friday,11
INV-111390,12433.0,PROD-004,3,299.99,2025-01-07 09:00:00,Mobile App,899.97,2025,1,2025-01,Tuesday,9
INV-111391,12047.0,PROD-002,5,19.99,2025-10-24 10:00:00,Web,99.94999999999999,2025,10,2025-10,Friday,10
INV-111392,12961.0,PROD-001,5,4.99,2026-03-12 13:00:00,B2B Portal,24.950000000000003,2026,3,2026-03,Thursday,13
INV-111394,10202.0,PROD-002,8,49.99,2025-12-13 10:00:00,Web,399.92,2025,12,2025-12,Saturday,10
INV-111395,11155.0,PROD-005,2,49.99,2025-12-07 10:00:00,Web,99.98,2025,12,2025-12,Sunday,10
INV-111396,13672.0,PROD-004,6,19.99,2025-02-16 12:00:00,B2B Portal,119.94,2025,2,2025-02,Sunday,12
INV-111397,14637.0,PROD-005,5,49.99,2025-04-27 15:00:00,Web,249.95000000000002,2025,4,2025-04,Sunday,15
INV-111398,14495.0,PROD-002,8,299.99,2025-06-21 12:00:00,Mobile App,2399.92,2025,6,2025-06,Saturday,12
INV-111399,13840.0,PROD-004,6,19.99,2025-12-13 09:00:00,Web,119.94,2025,12,2025-12,Saturday,9
INV-111400,12482.0,PROD-004,5,4.99,2025-06-04 16:00:00,Web,24.950000000000003,2025,6,2025-06,Wednesday,16
INV-111401,13556.0,PROD-005,8,19.99,2026-02-17 12:00:00,Mobile App,159.92,2026,2,2026-02,Tuesday,12
INV-111402,11631.0,PROD-005,5,150.0,2025-03-08 09:00:00,Web,750.0,2025,3,2025-03,Saturday,9
INV-111403,14613.0,PROD-001,1,150.0,2026-02-21 18:00:00,B2B Portal,150.0,2026,2,2026-02,Saturday,18
INV-111404,11568.0,PROD-001,6,150.0,2026-03-18 12:00:00,B2B Portal,900.0,2026,3,2026-03,Wednesday,12
INV-111405,12832.0,PROD-005,4,4.99,2025-06-28 10:00:00,Mobile App,19.96,2025,6,2025-06,Saturday,10
INV-111406,11155.0,PROD-002,9,19.99,2025-07-09 17:00:00,Web,179.91,2025,7,2025-07,Wednesday,17
INV-111407,13818.0,PROD-005,8,4.99,2025-03-03 09:00:00,Web,39.92,2025,3,2025-03,Monday,9
INV-111408,14843.0,PROD-001,6,4.99,2025-03-20 15:00:00,Web,29.94,2025,3,2025-03,Thursday,15
INV-111409,13005.0,PROD-004,4,19.99,2025-03-19 10:00:00,B2B Portal,79.96,2025,3,2025-03,Wednesday,10
INV-111410,10249.0,PROD-002,6,19.99,2025-12-04 09:00:00,Web,119.94,2025,12,2025-12,Thursday,9
INV-111411,14191.0,PROD-001,4,4.99,2025-03-17 14:00:00,Mobile App,19.96,2025,3,2025-03,Monday,14
INV-111413,12061.0,PROD-002,6,4.99,2025-01-05 12:00:00,Mobile App,29.94,2025,1,2025-01,Sunday,12
INV-111414,11358.0,PROD-004,8,49.99,2026-04-12 16:00:00,B2B Portal,399.92,2026,4,2026-04,Sunday,16
INV-111415,13067.0,PROD-001,3,19.99,2025-07-19 11:00:00,Mobile App,59.97,2025,7,2025-07,Saturday,11
INV-111416,11687.0,PROD-005,4,49.99,2025-03-08 17:00:00,Mobile App,199.96,2025,3,2025-03,Saturday,17
INV-111418,12947.0,PROD-002,4,4.99,2025-07-23 18:00:00,Mobile App,19.96,2025,7,2025-07,Wednesday,18
INV-111419,13191.0,PROD-004,6,150.0,2025-10-20 18:00:00,B2B Portal,900.0,2025,10,2025-10,Monday,18
INV-111421,13324.0,PROD-002,4,299.99,2025-01-04 08:00:00,Mobile App,1199.96,2025,1,2025-01,Saturday,8
INV-111422,12061.0,PROD-002,9,299.99,2025-12-11 16:00:00,B2B Portal,2699.91,2025,12,2025-12,Thursday,16
INV-111423,14548.0,PROD-003,9,4.99,2025-08-31 19:00:00,Web,44.910000000000004,2025,8,2025-08,Sunday,19
INV-111424,11631.0,PROD-003,2,19.99,2025-04-12 09:00:00,Mobile App,39.98,2025,4,2025-04,Saturday,9
INV-111425,10971.0,PROD-002,2,299.99,2026-01-03 08:00:00,Mobile App,599.98,2026,1,2026-01,Saturday,8
INV-111426,13746.0,PROD-004,5,150.0,2025-09-17 08:00:00,Web,750.0,2025,9,2025-09,Wednesday,8
INV-111427,12739.0,PROD-005,6,150.0,2025-11-29 19:00:00,B2B Portal,900.0,2025,11,2025-11,Saturday,19
INV-111428,12479.0,PROD-003,8,19.99,2025-04-04 15:00:00,Mobile App,159.92,2025,4,2025-04,Friday,15
INV-111430,14090.0,PROD-001,5,299.99,2025-02-24 19:00:00,Web,1499.95,2025,2,2025-02,Monday,19
INV-111431,10667.0,PROD-005,3,19.99,2025-07-25 17:00:00,Mobile App,59.97,2025,7,2025-07,Friday,17
INV-111432,11300.0,PROD-003,2,150.0,2026-04-04 17:00:00,Web,300.0,2026,4,2026-04,Saturday,17
INV-111433,12435.0,PROD-005,9,4.99,2026-01-07 08:00:00,Web,44.910000000000004,2026,1,2026-01,Wednesday,8
INV-111434,11976.0,PROD-005,2,4.99,2026-03-27 19:00:00,Web,9.98,2026,3,2026-03,Friday,19
INV-111435,12070.0,PROD-001,3,49.99,2026-03-09 18:00:00,Web,149.97,2026,3,2026-03,Monday,18
INV-111436,14380.0,PROD-002,2,49.99,2026-04-13 18:00:00,Web,99.98,2026,4,2026-04,Monday,18
INV-111437,11275.0,PROD-002,4,49.99,2025-08-23 15:00:00,B2B Portal,199.96,2025,8,2025-08,Saturday,15
INV-111439,13420.0,PROD-001,8,19.99,2025-03-07 14:00:00,Web,159.92,2025,3,2025-03,Friday,14
INV-111440,13051.0,PROD-003,4,19.99,2025-09-20 15:00:00,Web,79.96,2025,9,2025-09,Saturday,15
INV-111441,10379.0,PROD-003,6,150.0,2025-09-11 18:00:00,B2B Portal,900.0,2025,9,2025-09,Thursday,18
INV-111442,11243.0,PROD-002,1,19.99,2025-11-10 08:00:00,Web,19.99,2025,11,2025-11,Monday,8
INV-111444,14455.0,PROD-005,6,19.99,2025-07-08 19:00:00,Web,119.94,2025,7,2025-07,Tuesday,19
INV-111445,10253.0,PROD-002,3,19.99,2026-05-13 12:00:00,Mobile App,59.97,2026,5,2026-05,Wednesday,12
INV-111446,13072.0,PROD-003,7,150.0,2025-09-01 09:00:00,Mobile App,1050.0,2025,9,2025-09,Monday,9
INV-111447,14719.0,PROD-003,8,150.0,2026-03-17 14:00:00,Web,1200.0,2026,3,2026-03,Tuesday,14
INV-111448,13348.0,PROD-004,9,150.0,2025-09-25 16:00:00,Mobile App,1350.0,2025,9,2025-09,Thursday,16
INV-111450,12938.0,PROD-005,9,49.99,2025-11-05 11:00:00,Web,449.91,2025,11,2025-11,Wednesday,11
INV-111451,10223.0,PROD-005,2,19.99,2025-08-28 09:00:00,Mobile App,39.98,2025,8,2025-08,Thursday,9
INV-111452,13561.0,PROD-003,5,150.0,2025-01-02 13:00:00,Mobile App,750.0,2025,1,2025-01,Thursday,13
INV-111453,11959.0,PROD-004,4,299.99,2025-05-07 16:00:00,Mobile App,1199.96,2025,5,2025-05,Wednesday,16
INV-111454,13140.0,PROD-004,9,299.99,2025-03-24 12:00:00,Web,2699.91,2025,3,2025-03,Monday,12
INV-111455,13385.0,PROD-001,5,19.99,2025-03-04 09:00:00,Mobile App,99.94999999999999,2025,3,2025-03,Tuesday,9
INV-111456,14972.0,PROD-003,2,4.99,2025-11-09 19:00:00,Web,9.98,2025,11,2025-11,Sunday,19
INV-111457,12975.0,PROD-003,8,49.99,2025-03-03 14:00:00,B2B Portal,399.92,2025,3,2025-03,Monday,14
